CUSTOMER_ID,x_customer_id,y_customer_id,mean_amount,std_amount,mean_nb_tx_per_day,available_terminals
10,35.9507900573786,43.703195379934144,71.27496361309016,35.63748180654508,0.24090188651707933,"[np.int64(102), np.int64(134), np.int64(309), np.int64(379), np.int64(446), np.int64(610), np.int64(626), np.int64(652), np.int64(889)]"
11,66.67667154456677,67.06378696181594,24.986343302014884,12.493171651007442,0.5157051906194132,"[np.int64(44), np.int64(173), np.int64(227), np.int64(282), np.int64(314), np.int64(409), np.int64(414), np.int64(415), np.int64(439), np.int64(573), np.int64(583), np.int64(658), np.int64(670), np.int64(779), np.int64(809), np.int64(824), np.int64(871), np.int64(919)]"
12,31.542835092418386,36.37107709426226,59.168693189698566,29.584346594849283,1.7544060538492814,"[np.int64(565), np.int64(690), np.int64(754), np.int64(796), np.int64(808), np.int64(854)]"
13,98.83738380592261,10.204481074802807,24.843291829009296,12.421645914504648,0.645238071539985,"[np.int64(149), np.int64(265), np.int64(327), np.int64(370), np.int64(453), np.int64(609), np.int64(685), np.int64(756), np.int64(785), np.int64(827), np.int64(860), np.int64(963)]"
14,65.31083254653984,25.329160253978213,49.2995234213491,24.64976171067455,0.977702368006411,"[np.int64(17), np.int64(88), np.int64(90), np.int64(141), np.int64(189), np.int64(254), np.int64(387), np.int64(404), np.int64(410), np.int64(411), np.int64(564), np.int64(633), np.int64(723), np.int64(792), np.int64(815), np.int64(829), np.int64(915), np.int64(918), np.int64(933), np.int64(938)]"
15,15.896958364551972,11.037514116430513,67.35131099920098,33.67565549960049,0.5527318053944552,"[np.int64(2), np.int64(55), np.int64(106), np.int64(161), np.int64(210), np.int64(224), np.int64(263), np.int64(323), np.int64(416), np.int64(470), np.int64(490), np.int64(620), np.int64(789), np.int64(840), np.int64(954), np.int64(955)]"
16,19.65823616800535,36.872517066096414,82.99435683555383,41.497178417776915,0.3884051031722451,"[np.int64(3), np.int64(110), np.int64(138), np.int64(298), np.int64(420), np.int64(445), np.int64(460), np.int64(508), np.int64(577), np.int64(602), np.int64(754), np.int64(825), np.int64(854), np.int64(950), np.int64(966), np.int64(987)]"
17,83.7944907498804,9.609840789396307,97.7636491762726,48.8818245881363,1.8746048065908063,"[np.int64(35), np.int64(174), np.int64(219), np.int64(279), np.int64(317), np.int64(326), np.int64(363), np.int64(517), np.int64(530), np.int64(595), np.int64(649), np.int64(661), np.int64(897), np.int64(916)]"
18,97.67610881903371,60.4845519745046,75.23004004283865,37.615020021419326,0.1567511690172827,"[np.int64(16), np.int64(34), np.int64(48), np.int64(52), np.int64(100), np.int64(101), np.int64(137), np.int64(182), np.int64(183), np.int64(368), np.int64(428), np.int64(522), np.int64(549), np.int64(552), np.int64(561), np.int64(601), np.int64(748), np.int64(805), np.int64(832), np.int64(839)]"
19,28.280696257640958,12.01965612131689,33.13331876460377,16.566659382301886,0.4749108758169762,"[np.int64(24), np.int64(95), np.int64(147), np.int64(156), np.int64(161), np.int64(180), np.int64(229), np.int64(251), np.int64(325), np.int64(381), np.int64(388), np.int64(408), np.int64(438), np.int64(543), np.int64(555), np.int64(598), np.int64(620), np.int64(643), np.int64(662), np.int64(724), np.int64(740), np.int64(768), np.int64(782), np.int64(869), np.int64(994)]"
20,31.798317939397602,41.426299451466996,11.094012153134514,5.547006076567257,2.7698884774800794,"[np.int64(134), np.int64(565), np.int64(652), np.int64(690), np.int64(754)]"
21,56.660145420657514,26.53894909394454,54.708565079336466,27.354282539668233,0.3757620430337667,"[np.int64(76), np.int64(154), np.int64(234), np.int64(244), np.int64(324), np.int64(349), np.int64(351), np.int64(424), np.int64(564), np.int64(667), np.int64(829), np.int64(915), np.int64(918), np.int64(933), np.int64(972)]"
22,57.59464955561793,92.92961975762141,35.264050482875746,17.632025241437873,2.6696415198547268,"[np.int64(65), np.int64(94), np.int64(99), np.int64(113), np.int64(245), np.int64(259), np.int64(364), np.int64(401), np.int64(433), np.int64(456), np.int64(485), np.int64(497), np.int64(545), np.int64(651), np.int64(672), np.int64(673), np.int64(680), np.int64(702), np.int64(772), np.int64(845), np.int64(851), np.int64(874), np.int64(898), np.int64(925), np.int64(969), np.int64(982)]"
23,13.179786240439217,71.63272041185655,32.4935788299841,16.24678941499205,0.7327654480284673,"[np.int64(57), np.int64(165), np.int64(172), np.int64(186), np.int64(310), np.int64(429), np.int64(461), np.int64(468), np.int64(472), np.int64(550), np.int64(615), np.int64(715), np.int64(770), np.int64(842), np.int64(857), np.int64(881), np.int64(947), np.int64(973), np.int64(986)]"
24,58.65129348100832,2.0107546187493552,83.7493027756495,41.87465138782475,0.018781904770188262,"[np.int64(66), np.int64(74), np.int64(220), np.int64(221), np.int64(262), np.int64(284), np.int64(328), np.int64(437), np.int64(443), np.int64(454), np.int64(676), np.int64(729), np.int64(807), np.int64(820), np.int64(970)]"
25,67.781653679623,27.000797319216485,74.84343210164651,37.42171605082326,3.848754180469753,"[np.int64(17), np.int64(88), np.int64(90), np.int64(141), np.int64(158), np.int64(254), np.int64(291), np.int64(404), np.int64(410), np.int64(411), np.int64(633), np.int64(723), np.int64(815), np.int64(828), np.int64(829), np.int64(915), np.int64(933)]"
26,24.875314351995804,57.61573344178369,61.24398347082471,30.621991735412355,2.2890076231634935,"[np.int64(78), np.int64(129), np.int64(166), np.int64(225), np.int64(288), np.int64(398), np.int64(403), np.int64(479), np.int64(529), np.int64(542), np.int64(566), np.int64(591), np.int64(632), np.int64(636), np.int64(677), np.int64(735), np.int64(784), np.int64(814), np.int64(836), np.int64(875), np.int64(910)]"
27,22.308163264061832,95.2749011516985,47.4769109686746,23.7384554843373,3.3856346898845113,"[np.int64(6), np.int64(42), np.int64(302), np.int64(380), np.int64(450), np.int64(521), np.int64(525), np.int64(562), np.int64(613), np.int64(621), np.int64(625), np.int64(627), np.int64(657), np.int64(691), np.int64(719), np.int64(720), np.int64(760), np.int64(833), np.int64(850), np.int64(865), np.int64(914), np.int64(931)]"
28,69.94792753175044,29.743695085513366,82.31079287173533,41.155396435867665,1.5860229633879386,"[np.int64(17), np.int64(41), np.int64(88), np.int64(141), np.int64(254), np.int64(273), np.int64(289), np.int64(291), np.int64(404), np.int64(410), np.int64(411), np.int64(441), np.int64(444), np.int64(633), np.int64(695), np.int64(815), np.int64(828)]"
29,88.11031971111616,58.12728726358587,88.76485937621102,44.38242968810551,2.7701263603110635,"[np.int64(34), np.int64(40), np.int64(48), np.int64(52), np.int64(62), np.int64(100), np.int64(101), np.int64(169), np.int64(181), np.int64(209), np.int64(260), np.int64(267), np.int64(335), np.int64(393), np.int64(463), np.int64(513), np.int64(522), np.int64(552), np.int64(553), np.int64(600), np.int64(601), np.int64(618), np.int64(832), np.int64(839), np.int64(866), np.int64(895), np.int64(951)]"
30,72.52542798196406,50.13243819267023,95.82794529870627,47.913972649353134,2.5759607969185496,"[np.int64(33), np.int64(133), np.int64(151), np.int64(193), np.int64(257), np.int64(268), np.int64(276), np.int64(303), np.int64(306), np.int64(340), np.int64(358), np.int64(367), np.int64(383), np.int64(384), np.int64(442), np.int64(448), np.int64(506), np.int64(556), np.int64(642), np.int64(659), np.int64(689), np.int64(701), np.int64(738), np.int64(765), np.int64(856), np.int64(961)]"
31,42.38550485581797,60.639321412792434,6.8233538393866855,3.4116769196933427,1.2062992666981973,"[np.int64(4), np.int64(5), np.int64(8), np.int64(46), np.int64(115), np.int64(117), np.int64(160), np.int64(190), np.int64(242), np.int64(378), np.int64(431), np.int64(475), np.int64(492), np.int64(546), np.int64(571), np.int64(648), np.int64(762), np.int64(876), np.int64(891), np.int64(930), np.int64(936), np.int64(943), np.int64(958), np.int64(978)]"
32,66.01735374926851,29.007760721044406,63.71146575488994,31.85573287744497,1.7150748037830645,"[np.int64(17), np.int64(88), np.int64(141), np.int64(154), np.int64(177), np.int64(254), np.int64(289), np.int64(351), np.int64(404), np.int64(410), np.int64(411), np.int64(444), np.int64(564), np.int64(633), np.int64(739), np.int64(815), np.int64(828), np.int64(829), np.int64(915), np.int64(933)]"
33,13.547406422245023,29.828232595603076,59.146666516620165,29.573333258310083,2.363491044992693,"[np.int64(3), np.int64(64), np.int64(110), np.int64(231), np.int64(277), np.int64(298), np.int64(347), np.int64(350), np.int64(420), np.int64(460), np.int64(508), np.int64(581), np.int64(638), np.int64(639), np.int64(681), np.int64(711), np.int64(767), np.int64(977), np.int64(987)]"
34,57.43252488495788,65.32008198571336,66.94981065016044,33.47490532508022,1.7256737417358958,"[np.int64(29), np.int64(128), np.int64(144), np.int64(164), np.int64(241), np.int64(278), np.int64(414), np.int64(415), np.int64(510), np.int64(547), np.int64(583), np.int64(714), np.int64(788), np.int64(797), np.int64(809), np.int64(908), np.int64(913), np.int64(920), np.int64(942), np.int64(983)]"
35,89.6546595851063,36.75618700478965,46.40716790023455,23.203583950117274,3.5676934200626884,"[np.int64(23), np.int64(38), np.int64(51), np.int64(132), np.int64(208), np.int64(228), np.int64(235), np.int64(316), np.int64(406), np.int64(449), np.int64(524), np.int64(534), np.int64(592), np.int64(717), np.int64(773), np.int64(867), np.int64(968)]"
36,80.61939890460857,70.38885835403663,14.521554294668606,7.260777147334303,3.677930454978694,"[np.int64(39), np.int64(69), np.int64(131), np.int64(175), np.int64(188), np.int64(206), np.int64(209), np.int64(267), np.int64(286), np.int64(385), np.int64(425), np.int64(432), np.int64(527), np.int64(569), np.int64(587), np.int64(597), np.int64(600), np.int64(622), np.int64(653), np.int64(817), np.int64(834), np.int64(905), np.int64(935), np.int64(976)]"
37,71.42412995491114,99.88470065678665,19.197588942509405,9.598794471254703,3.472504229472857,"[np.int64(54), np.int64(179), np.int64(337), np.int64(660), np.int64(799)]"
38,16.249293467637482,61.55595642838442,16.762898370696945,8.381449185348472,3.3920329172889376,"[np.int64(78), np.int64(93), np.int64(163), np.int64(172), np.int64(205), np.int64(225), np.int64(311), np.int64(331), np.int64(429), np.int64(468), np.int64(542), np.int64(557), np.int64(607), np.int64(615), np.int64(750), np.int64(786), np.int64(836), np.int64(881), np.int64(932), np.int64(973), np.int64(986)]"
39,80.73189587250107,56.91007386145933,43.68241323646997,21.841206618234985,0.2766679818205522,"[np.int64(62), np.int64(122), np.int64(169), np.int64(209), np.int64(260), np.int64(267), np.int64(335), np.int64(343), np.int64(384), np.int64(393), np.int64(448), np.int64(506), np.int64(553), np.int64(600), np.int64(631), np.int64(653), np.int64(659), np.int64(856), np.int64(895), np.int64(927), np.int64(935), np.int64(939), np.int64(951), np.int64(976)]"
40,69.74287731445636,45.35426826780689,73.59528194968306,36.79764097484153,3.4655293037145167,"[np.int64(31), np.int64(33), np.int64(133), np.int64(136), np.int64(193), np.int64(257), np.int64(268), np.int64(276), np.int64(306), np.int64(340), np.int64(478), np.int64(505), np.int64(556), np.int64(642), np.int64(689), np.int64(701), np.int64(738), np.int64(751), np.int64(885), np.int64(922), np.int64(961)]"
41,97.55215050028858,85.5803342392611,6.112837997575188,3.056418998787594,1.4399122579134556,"[np.int64(79), np.int64(104), np.int64(200), np.int64(222), np.int64(248), np.int64(261), np.int64(339), np.int64(376), np.int64(480), np.int64(645), np.int64(699), np.int64(741), np.int64(759), np.int64(887), np.int64(890), np.int64(960), np.int64(991)]"
42,72.9990562424058,17.162967726144053,54.49847758939228,27.24923879469614,0.21735195335701452,"[np.int64(59), np.int64(158), np.int64(189), np.int64(219), np.int64(254), np.int64(279), np.int64(296), np.int64(312), np.int64(329), np.int64(333), np.int64(404), np.int64(407), np.int64(411), np.int64(629), np.int64(792), np.int64(886), np.int64(912), np.int64(916), np.int64(924), np.int64(938), np.int64(993)]"
43,19.999652489640006,1.8521794460613972,80.40128181895496,40.20064090947748,0.8956987522415205,"[np.int64(82), np.int64(95), np.int64(272), np.int64(323), np.int64(338), np.int64(382), np.int64(586), np.int64(763), np.int64(764), np.int64(771), np.int64(955)]"
44,34.53516806969027,92.80812934655908,71.91936818273561,35.959684091367805,0.1273557181252314,"[np.int64(85), np.int64(105), np.int64(112), np.int64(120), np.int64(126), np.int64(168), np.int64(240), np.int64(247), np.int64(348), np.int64(371), np.int64(390), np.int64(391), np.int64(500), np.int64(540), np.int64(562), np.int64(603), np.int64(604), np.int64(616), np.int64(625), np.int64(697), np.int64(712), np.int64(720), np.int64(760), np.int64(803), np.int64(812), np.int64(831), np.int64(865), np.int64(880), np.int64(894), np.int64(901), np.int64(949)]"
45,16.469415649791273,62.14784014997635,59.83671591739592,29.91835795869796,0.9515712854980345,"[np.int64(78), np.int64(93), np.int64(163), np.int64(172), np.int64(205), np.int64(225), np.int64(311), np.int64(331), np.int64(429), np.int64(468), np.int64(489), np.int64(542), np.int64(557), np.int64(607), np.int64(615), np.int64(632), np.int64(750), np.int64(836), np.int64(881), np.int64(973), np.int64(986)]"
46,93.42139979247938,61.3965955965896,55.88511628737104,27.94255814368552,2.359639905418284,"[np.int64(34), np.int64(40), np.int64(48), np.int64(52), np.int64(100), np.int64(101), np.int64(137), np.int64(181), np.int64(182), np.int64(368), np.int64(393), np.int64(428), np.int64(513), np.int64(522), np.int64(552), np.int64(553), np.int64(561), np.int64(601), np.int64(618), np.int64(748), np.int64(805), np.int64(832), np.int64(839)]"
47,73.01220295167697,31.194499547960184,42.83100091052873,21.415500455264365,0.8393749959004886,"[np.int64(17), np.int64(41), np.int64(88), np.int64(116), np.int64(141), np.int64(207), np.int64(254), np.int64(273), np.int64(289), np.int64(291), np.int64(410), np.int64(441), np.int64(695), np.int64(696), np.int64(703), np.int64(828), np.int64(993)]"
48,18.619300588033617,94.43723899839335,75.25732552968232,37.62866276484116,1.9618352344702683,"[np.int64(6), np.int64(14), np.int64(45), np.int64(302), np.int64(307), np.int64(380), np.int64(450), np.int64(521), np.int64(525), np.int64(621), np.int64(657), np.int64(691), np.int64(719), np.int64(722), np.int64(813), np.int64(833), np.int64(850), np.int64(914), np.int64(931)]"
49,22.741462797332325,25.435648177039294,10.512770230768183,5.2563851153840915,1.737666502232483,"[np.int64(26), np.int64(176), np.int64(192), np.int64(203), np.int64(297), np.int64(473), np.int64(487), np.int64(533), np.int64(643), np.int64(732), np.int64(736), np.int64(744), np.int64(854), np.int64(855), np.int64(883), np.int64(904), np.int64(977)]"
50,31.179588199410258,69.63434888154595,40.886424732785684,20.443212366392842,0.7184147102385392,"[np.int64(11), np.int64(77), np.int64(295), np.int64(315), np.int64(354), np.int64(356), np.int64(396), np.int64(475), np.int64(498), np.int64(499), np.int64(594), np.int64(669), np.int64(735), np.int64(755), np.int64(910), np.int64(984)]"
51,2.467872839133123,6.724963146324859,69.5423134823639,34.77115674118195,1.8147873782241812,"[np.int64(13), np.int64(60), np.int64(71), np.int64(72), np.int64(211), np.int64(263), np.int64(299), np.int64(477), np.int64(482), np.int64(507), np.int64(686), np.int64(709), np.int64(733), np.int64(758), np.int64(804), np.int64(878), np.int64(985)]"
52,53.65792111087222,89.6671293040342,99.08220000268692,49.54110000134346,0.8675879375938957,"[np.int64(63), np.int64(94), np.int64(113), np.int64(197), np.int64(245), np.int64(285), np.int64(364), np.int64(377), np.int64(399), np.int64(401), np.int64(417), np.int64(433), np.int64(467), np.int64(485), np.int64(497), np.int64(730), np.int64(772), np.int64(780), np.int64(781), np.int64(819), np.int64(874), np.int64(898), np.int64(925), np.int64(941), np.int64(956), np.int64(982)]"
53,66.30782031001007,26.332237673715063,6.961844949244225,3.4809224746221124,3.033514615344566,"[np.int64(17), np.int64(88), np.int64(90), np.int64(141), np.int64(189), np.int64(254), np.int64(351), np.int64(404), np.int64(410), np.int64(411), np.int64(564), np.int64(633), np.int64(723), np.int64(792), np.int64(815), np.int64(829), np.int64(915), np.int64(933)]"
54,32.00171508224678,38.3463894171898,60.890125787592545,30.445062893796273,3.3241938209447617,"[np.int64(134), np.int64(565), np.int64(652), np.int64(690), np.int64(754), np.int64(796), np.int64(808)]"
55,62.89818435911487,87.26506554473953,30.986493307485397,15.493246653742698,3.192187335650255,"[np.int64(18), np.int64(81), np.int64(99), np.int64(113), np.int64(124), np.int64(127), np.int64(197), np.int64(401), np.int64(433), np.int64(539), np.int64(599), np.int64(672), np.int64(680), np.int64(683), np.int64(772), np.int64(776), np.int64(801), np.int64(925), np.int64(956), np.int64(974)]"
56,18.56359443059522,95.27916569719446,70.31138625684245,35.15569312842123,0.8620307084542338,"[np.int64(6), np.int64(14), np.int64(45), np.int64(302), np.int64(307), np.int64(380), np.int64(450), np.int64(521), np.int64(525), np.int64(621), np.int64(657), np.int64(691), np.int64(719), np.int64(722), np.int64(813), np.int64(833), np.int64(850), np.int64(914), np.int64(931)]"
57,94.73705904889242,73.08558067701578,29.124456046527452,14.562228023263726,0.8532479094699279,"[np.int64(20), np.int64(56), np.int64(137), np.int64(200), np.int64(266), np.int64(568), np.int64(682), np.int64(741), np.int64(783), np.int64(794)]"
58,51.82007139306633,2.5662718054531575,24.709657166905394,12.354828583452697,1.698741875006025,"[np.int64(27), np.int64(66), np.int64(74), np.int64(221), np.int64(262), np.int64(328), np.int64(443), np.int64(454), np.int64(493), np.int64(512), np.int64(584), np.int64(676), np.int64(734), np.int64(820), np.int64(917)]"
59,37.41699803342256,46.35754243648107,31.374727097999532,15.687363548999766,2.347137385832675,"[np.int64(4), np.int64(50), np.int64(102), np.int64(134), np.int64(215), np.int64(236), np.int64(275), np.int64(321), np.int64(379), np.int64(419), np.int64(446), np.int64(610), np.int64(626), np.int64(652), np.int64(823), np.int64(889)]"
60,86.38556059232315,11.75318559620331,54.151015179640844,27.075507589820422,0.5282724253806133,"[np.int64(35), np.int64(290), np.int64(318), np.int64(326), np.int64(363), np.int64(400), np.int64(517), np.int64(595), np.int64(596), np.int64(609), np.int64(649), np.int64(661), np.int64(897)]"
61,71.68596811925937,39.60597028072937,58.71502462655835,29.357512313279177,0.7331193448563145,"[np.int64(31), np.int64(41), np.int64(133), np.int64(193), np.int64(207), np.int64(276), np.int64(289), np.int64(292), np.int64(386), np.int64(441), np.int64(478), np.int64(505), np.int64(556), np.int64(701), np.int64(751), np.int64(828), np.int64(830), np.int64(885), np.int64(888), np.int64(899), np.int64(961)]"
62,14.484775934337723,48.80562806489546,38.78321009574579,19.391605047872893,3.761727781011252,"[np.int64(22), np.int64(83), np.int64(107), np.int64(152), np.int64(157), np.int64(331), np.int64(355), np.int64(418), np.int64(570), np.int64(591), np.int64(602), np.int64(665), np.int64(816), np.int64(932), np.int64(950), np.int64(990)]"
63,76.53252538069653,74.86636198505472,90.85337527586368,45.42668763793184,0.3336897417680742,"[np.int64(39), np.int64(96), np.int64(131), np.int64(175), np.int64(206), np.int64(227), np.int64(341), np.int64(385), np.int64(409), np.int64(458), np.int64(501), np.int64(569), np.int64(575), np.int64(587), np.int64(817), np.int64(834), np.int64(837), np.int64(905), np.int64(921)]"
64,55.219246992240656,58.44760689557689,96.38395596198676,48.19197798099338,1.1685901071701954,"[np.int64(84), np.int64(103), np.int64(117), np.int64(128), np.int64(164), np.int64(199), np.int64(510), np.int64(538), np.int64(547), np.int64(648), np.int64(668), np.int64(714), np.int64(778), np.int64(797), np.int64(907), np.int64(908), np.int64(913), np.int64(920), np.int64(983)]"
65,24.08287799154468,10.029394226549782,6.560814811190049,3.2804074055950245,3.718117267168762,"[np.int64(24), np.int64(55), np.int64(95), np.int64(106), np.int64(156), np.int64(161), np.int64(180), np.int64(229), np.int64(323), np.int64(381), np.int64(438), np.int64(543), np.int64(620), np.int64(643), np.int64(662), np.int64(740), np.int64(869), np.int64(954), np.int64(994)]"
66,66.99165465909101,78.51529120231378,31.764360046625164,15.882180023312582,2.3456406647453067,"[np.int64(18), np.int64(81), np.int64(96), np.int64(127), np.int64(227), np.int64(300), np.int64(313), np.int64(341), np.int64(361), np.int64(458), np.int64(579), np.int64(599), np.int64(776), np.int64(801), np.int64(837), np.int64(893), np.int64(919)]"
67,6.395526612098113,48.56275959346229,97.86203827572244,48.93101913786122,3.506020981266363,"[np.int64(15), np.int64(22), np.int64(32), np.int64(83), np.int64(107), np.int64(123), np.int64(194), np.int64(204), np.int64(239), np.int64(280), np.int64(465), np.int64(516), np.int64(520), np.int64(570), np.int64(752), np.int64(800)]"
68,33.81589518368456,96.15701545414986,27.01165451476443,13.505827257382215,3.7972752896627258,"[np.int64(85), np.int64(105), np.int64(112), np.int64(120), np.int64(126), np.int64(247), np.int64(371), np.int64(390), np.int64(391), np.int64(500), np.int64(562), np.int64(603), np.int64(604), np.int64(616), np.int64(625), np.int64(697), np.int64(712), np.int64(720), np.int64(760), np.int64(803), np.int64(812), np.int64(831), np.int64(865), np.int64(880), np.int64(894), np.int64(901), np.int64(949)]"
69,94.13777047064985,79.92025873523917,64.89255400234515,32.446277001172575,3.497151866499788,"[np.int64(20), np.int64(79), np.int64(200), np.int64(248), np.int64(266), np.int64(339), np.int64(480), np.int64(568), np.int64(682), np.int64(741), np.int64(783), np.int64(794), np.int64(887), np.int64(890), np.int64(960), np.int64(964), np.int64(991)]"
70,29.302028450779673,84.89435553129182,63.69828573216476,31.84914286608238,0.05294743103559796,"[np.int64(21), np.int64(42), np.int64(92), np.int64(120), np.int64(139), np.int64(142), np.int64(159), np.int64(168), np.int64(240), np.int64(304), np.int64(348), np.int64(374), np.int64(394), np.int64(397), np.int64(421), np.int64(450), np.int64(500), np.int64(540), np.int64(578), np.int64(588), np.int64(613), np.int64(625), np.int64(627), np.int64(691), np.int64(720), np.int64(766), np.int64(826), np.int64(831), np.int64(847), np.int64(865), np.int64(877)]"
71,34.72335179322196,14.814086094816503,98.27379203273405,49.136896016367025,1.9134812281599523,"[np.int64(24), np.int64(37), np.int64(148), np.int64(153), np.int64(180), np.int64(251), np.int64(325), np.int64(381), np.int64(388), np.int64(408), np.int64(440), np.int64(555), np.int64(598), np.int64(655), np.int64(724), np.int64(740), np.int64(768), np.int64(782), np.int64(806), np.int64(862), np.int64(957)]"
72,49.73913654986627,63.94725163987236,40.01553758231366,20.00776879115683,0.5476010867423957,"[np.int64(46), np.int64(117), np.int64(128), np.int64(164), np.int64(241), np.int64(242), np.int64(278), np.int64(510), np.int64(571), np.int64(648), np.int64(714), np.int64(762), np.int64(788), np.int64(908), np.int64(913), np.int64(920), np.int64(936)]"
73,82.21177331942455,18.984791190275796,53.57530334191332,26.78765167095666,0.897268115898957,"[np.int64(67), np.int64(253), np.int64(279), np.int64(290), np.int64(312), np.int64(318), np.int64(329), np.int64(366), np.int64(400), np.int64(407), np.int64(491), np.int64(596), np.int64(661), np.int64(728), np.int64(757), np.int64(864), np.int64(897), np.int64(993)]"
74,9.784448449403405,86.21915174216834,97.42735145719737,48.71367572859869,3.8433386322520007,"[np.int64(14), np.int64(36), np.int64(111), np.int64(230), np.int64(320), np.int64(531), np.int64(535), np.int64(544), np.int64(630), np.int64(634), np.int64(688), np.int64(694), np.int64(722), np.int64(769), np.int64(813), np.int64(818), np.int64(926), np.int64(975)]"
75,90.6555499221179,77.40473326986388,36.64878944272098,18.32439472136049,0.32440555995198705,"[np.int64(69), np.int64(200), np.int64(248), np.int64(266), np.int64(432), np.int64(568), np.int64(682), np.int64(741), np.int64(783), np.int64(794), np.int64(964)]"
76,40.72411714138073,23.223414217094273,17.586325302008383,8.793162651004192,0.21370872714730105,"[np.int64(37), np.int64(47), np.int64(153), np.int64(246), np.int64(319), np.int64(389), np.int64(440), np.int64(464), np.int64(502), np.int64(628), np.int64(693), np.int64(746), np.int64(806), np.int64(862), np.int64(992)]"
77,72.55943642105788,1.1427458625031028,78.20517110776375,39.10258555388187,0.5877865816015002,"[np.int64(91), np.int64(167), np.int64(174), np.int64(317), np.int64(526), np.int64(559), np.int64(567), np.int64(641), np.int64(678), np.int64(692), np.int64(807), np.int64(872), np.int64(962)]"
